iteration,type,operator_id,weight
9368,repair,0,0.20912
9368,repair,1,0.466186
9369,destroy,0,0.440464
9369,destroy,1,0.460761
9369,destroy,2,0.30052
9369,repair,0,0.20912
9369,repair,1,0.466186
9370,destroy,0,0.440464
9370,destroy,1,0.460761
9370,destroy,2,0.30052
9370,repair,0,0.20912
9370,repair,1,0.466186
9371,destroy,0,0.440464
9371,destroy,1,0.460761
9371,destroy,2,0.30052
9371,repair,0,0.20912
9371,repair,1,0.466186
9372,destroy,0,0.440464
9372,destroy,1,0.460761
9372,destroy,2,0.30052
9372,repair,0,0.20912
9372,repair,1,0.466186
9373,destroy,0,0.440464
9373,destroy,1,0.460761
9373,destroy,2,0.30052
9373,repair,0,0.20912
9373,repair,1,0.466186
9374,destroy,0,0.440464
9374,destroy,1,0.460761
9374,destroy,2,0.30052
9374,repair,0,0.20912
9374,repair,1,0.466186
9375,destroy,0,0.440464
9375,destroy,1,0.460761
9375,destroy,2,0.30052
9375,repair,0,0.20912
9375,repair,1,0.466186
9376,destroy,0,0.440464
9376,destroy,1,0.460761
9376,destroy,2,0.30052
9376,repair,0,0.20912
9376,repair,1,0.466186
9377,destroy,0,0.440464
9377,destroy,1,0.460761
9377,destroy,2,0.30052
9377,repair,0,0.20912
9377,repair,1,0.466186
9378,destroy,0,0.440464
9378,destroy,1,0.460761
9378,destroy,2,0.30052
9378,repair,0,0.20912
9378,repair,1,0.466186
9379,destroy,0,0.440464
9379,destroy,1,0.460761
9379,destroy,2,0.30052
9379,repair,0,0.20912
9379,repair,1,0.466186
9380,destroy,0,0.440464
9380,destroy,1,0.460761
9380,destroy,2,0.30052
9380,repair,0,0.20912
9380,repair,1,0.466186
9381,destroy,0,0.440464
9381,destroy,1,0.460761
9381,destroy,2,0.30052
9381,repair,0,0.20912
9381,repair,1,0.466186
9382,destroy,0,0.440464
9382,destroy,1,0.460761
9382,destroy,2,0.30052
9382,repair,0,0.20912
9382,repair,1,0.466186
9383,destroy,0,0.440464
9383,destroy,1,0.460761
9383,destroy,2,0.30052
9383,repair,0,0.20912
9383,repair,1,0.466186
9384,destroy,0,0.440464
9384,destroy,1,0.460761
9384,destroy,2,0.30052
9384,repair,0,0.20912
9384,repair,1,0.466186
9385,destroy,0,0.440464
9385,destroy,1,0.460761
9385,destroy,2,0.30052
9385,repair,0,0.20912
9385,repair,1,0.466186
9386,destroy,0,0.440464
9386,destroy,1,0.460761
9386,destroy,2,0.30052
9386,repair,0,0.20912
9386,repair,1,0.466186
9387,destroy,0,0.440464
9387,destroy,1,0.460761
9387,destroy,2,0.30052
9387,repair,0,0.20912
9387,repair,1,0.466186
9388,destroy,0,0.440464
9388,destroy,1,0.460761
9388,destroy,2,0.30052
9388,repair,0,0.20912
9388,repair,1,0.466186
9389,destroy,0,0.440464
9389,destroy,1,0.460761
9389,destroy,2,0.30052
9389,repair,0,0.20912
9389,repair,1,0.466186
9390,destroy,0,0.440464
9390,destroy,1,0.460761
9390,destroy,2,0.30052
9390,repair,0,0.20912
9390,repair,1,0.466186
9391,destroy,0,0.440464
9391,destroy,1,0.460761
9391,destroy,2,0.30052
9391,repair,0,0.20912
9391,repair,1,0.466186
9392,destroy,0,0.440464
9392,destroy,1,0.460761
9392,destroy,2,0.30052
9392,repair,0,0.20912
9392,repair,1,0.466186
9393,destroy,0,0.440464
9393,destroy,1,0.460761
9393,destroy,2,0.30052
9393,repair,0,0.20912
9393,repair,1,0.466186
9394,destroy,0,0.440464
9394,destroy,1,0.460761
9394,destroy,2,0.30052
9394,repair,0,0.20912
9394,repair,1,0.466186
9395,destroy,0,0.440464
9395,destroy,1,0.460761
9395,destroy,2,0.30052
9395,repair,0,0.20912
9395,repair,1,0.466186
9396,destroy,0,0.440464
9396,destroy,1,0.460761
9396,destroy,2,0.30052
9396,repair,0,0.20912
9396,repair,1,0.466186
9397,destroy,0,0.440464
9397,destroy,1,0.460761
9397,destroy,2,0.30052
9397,repair,0,0.20912
9397,repair,1,0.466186
9398,destroy,0,0.440464
9398,destroy,1,0.460761
9398,destroy,2,0.30052
9398,repair,0,0.20912
9398,repair,1,0.466186
9399,destroy,0,0.440464
9399,destroy,1,0.460761
9399,destroy,2,0.30052
9399,repair,0,0.20912
9399,repair,1,0.466186
9400,destroy,0,0.396418
9400,destroy,1,0.414685
9400,destroy,2,0.270468
9400,repair,0,0.188208
9400,repair,1,0.419567
9401,destroy,0,0.396418
9401,destroy,1,0.414685
9401,destroy,2,0.270468
9401,repair,0,0.188208
9401,repair,1,0.419567
9402,destroy,0,0.396418
9402,destroy,1,0.414685
9402,destroy,2,0.270468
9402,repair,0,0.188208
9402,repair,1,0.419567
9403,destroy,0,0.396418
9403,destroy,1,0.414685
9403,destroy,2,0.270468
9403,repair,0,0.188208
9403,repair,1,0.419567
9404,destroy,0,0.396418
9404,destroy,1,0.414685
9404,destroy,2,0.270468
9404,repair,0,0.188208
9404,repair,1,0.419567
9405,destroy,0,0.396418
9405,destroy,1,0.414685
9405,destroy,2,0.270468
9405,repair,0,0.188208
9405,repair,1,0.419567
9406,destroy,0,0.396418
9406,destroy,1,0.414685
9406,destroy,2,0.270468
9406,repair,0,0.188208
9406,repair,1,0.419567
9407,destroy,0,0.396418
9407,destroy,1,0.414685
9407,destroy,2,0.270468
9407,repair,0,0.188208
9407,repair,1,0.419567
9408,destroy,0,0.396418
9408,destroy,1,0.414685
9408,destroy,2,0.270468
9408,repair,0,0.188208
9408,repair,1,0.419567
9409,destroy,0,0.396418
9409,destroy,1,0.414685
9409,destroy,2,0.270468
9409,repair,0,0.188208
9409,repair,1,0.419567
9410,destroy,0,0.396418
9410,destroy,1,0.414685
9410,destroy,2,0.270468
9410,repair,0,0.188208
9410,repair,1,0.419567
9411,destroy,0,0.396418
9411,destroy,1,0.414685
9411,destroy,2,0.270468
9411,repair,0,0.188208
9411,repair,1,0.419567
9412,destroy,0,0.396418
9412,destroy,1,0.414685
9412,destroy,2,0.270468
9412,repair,0,0.188208
9412,repair,1,0.419567
9413,destroy,0,0.396418
9413,destroy,1,0.414685
9413,destroy,2,0.270468
9413,repair,0,0.188208
9413,repair,1,0.419567
9414,destroy,0,0.396418
9414,destroy,1,0.414685
9414,destroy,2,0.270468
9414,repair,0,0.188208
9414,repair,1,0.419567
9415,destroy,0,0.396418
9415,destroy,1,0.414685
9415,destroy,2,0.270468
9415,repair,0,0.188208
9415,repair,1,0.419567
9416,destroy,0,0.396418
9416,destroy,1,0.414685
9416,destroy,2,0.270468
9416,repair,0,0.188208
9416,repair,1,0.419567
9417,destroy,0,0.396418
9417,destroy,1,0.414685
9417,destroy,2,0.270468
9417,repair,0,0.188208
9417,repair,1,0.419567
9418,destroy,0,0.396418
9418,destroy,1,0.414685
9418,destroy,2,0.270468
9418,repair,0,0.188208
9418,repair,1,0.419567
9419,destroy,0,0.396418
9419,destroy,1,0.414685
9419,destroy,2,0.270468
9419,repair,0,0.188208
9419,repair,1,0.419567
9420,destroy,0,0.396418
9420,destroy,1,0.414685
9420,destroy,2,0.270468
9420,repair,0,0.188208
9420,repair,1,0.419567
9421,destroy,0,0.396418
9421,destroy,1,0.414685
9421,destroy,2,0.270468
9421,repair,0,0.188208
9421,repair,1,0.419567
9422,destroy,0,0.396418
9422,destroy,1,0.414685
9422,destroy,2,0.270468
9422,repair,0,0.188208
9422,repair,1,0.419567
9423,destroy,0,0.396418
9423,destroy,1,0.414685
9423,destroy,2,0.270468
9423,repair,0,0.188208
9423,repair,1,0.419567
9424,destroy,0,0.396418
9424,destroy,1,0.414685
9424,destroy,2,0.270468
9424,repair,0,0.188208
9424,repair,1,0.419567
9425,destroy,0,0.396418
9425,destroy,1,0.414685
9425,destroy,2,0.270468
9425,repair,0,0.188208
9425,repair,1,0.419567
9426,destroy,0,0.396418
9426,destroy,1,0.414685
9426,destroy,2,0.270468
9426,repair,0,0.188208
9426,repair,1,0.419567
9427,destroy,0,0.396418
9427,destroy,1,0.414685
9427,destroy,2,0.270468
9427,repair,0,0.188208
9427,repair,1,0.419567
9428,destroy,0,0.396418
9428,destroy,1,0.414685
9428,destroy,2,0.270468
9428,repair,0,0.188208
9428,repair,1,0.419567
9429,destroy,0,0.396418
9429,destroy,1,0.414685
9429,destroy,2,0.270468
9429,repair,0,0.188208
9429,repair,1,0.419567
9430,destroy,0,0.396418
9430,destroy,1,0.414685
9430,destroy,2,0.270468
9430,repair,0,0.188208
9430,repair,1,0.419567
9431,destroy,0,0.396418
9431,destroy,1,0.414685
9431,destroy,2,0.270468
9431,repair,0,0.188208
9431,repair,1,0.419567
9432,destroy,0,0.396418
9432,destroy,1,0.414685
9432,destroy,2,0.270468
9432,repair,0,0.188208
9432,repair,1,0.419567
9433,destroy,0,0.396418
9433,destroy,1,0.414685
9433,destroy,2,0.270468
9433,repair,0,0.188208
9433,repair,1,0.419567
9434,destroy,0,0.396418
9434,destroy,1,0.414685
9434,destroy,2,0.270468
9434,repair,0,0.188208
9434,repair,1,0.419567
9435,destroy,0,0.396418
9435,destroy,1,0.414685
9435,destroy,2,0.270468
9435,repair,0,0.188208
9435,repair,1,0.419567
9436,destroy,0,0.396418
9436,destroy,1,0.414685
9436,destroy,2,0.270468
9436,repair,0,0.188208
9436,repair,1,0.419567
9437,destroy,0,0.396418
9437,destroy,1,0.414685
9437,destroy,2,0.270468
9437,repair,0,0.188208
9437,repair,1,0.419567
9438,destroy,0,0.396418
9438,destroy,1,0.414685
9438,destroy,2,0.270468
9438,repair,0,0.188208
9438,repair,1,0.419567
9439,destroy,0,0.396418
9439,destroy,1,0.414685
9439,destroy,2,0.270468
9439,repair,0,0.188208
9439,repair,1,0.419567
9440,destroy,0,0.396418
9440,destroy,1,0.414685
9440,destroy,2,0.270468
9440,repair,0,0.188208
9440,repair,1,0.419567
9441,destroy,0,0.396418
9441,destroy,1,0.414685
9441,destroy,2,0.270468
9441,repair,0,0.188208
9441,repair,1,0.419567
9442,destroy,0,0.396418
9442,destroy,1,0.414685
9442,destroy,2,0.270468
9442,repair,0,0.188208
9442,repair,1,0.419567
9443,destroy,0,0.396418
9443,destroy,1,0.414685
9443,destroy,2,0.270468
9443,repair,0,0.188208
9443,repair,1,0.419567
9444,destroy,0,0.396418
9444,destroy,1,0.414685
9444,destroy,2,0.270468
9444,repair,0,0.188208
9444,repair,1,0.419567
9445,destroy,0,0.396418
9445,destroy,1,0.414685
9445,destroy,2,0.270468
9445,repair,0,0.188208
9445,repair,1,0.419567
9446,destroy,0,0.396418
9446,destroy,1,0.414685
9446,destroy,2,0.270468
9446,repair,0,0.188208
9446,repair,1,0.419567
9447,destroy,0,0.396418
9447,destroy,1,0.414685
9447,destroy,2,0.270468
9447,repair,0,0.188208
9447,repair,1,0.419567
9448,destroy,0,0.396418
9448,destroy,1,0.414685
9448,destroy,2,0.270468
9448,repair,0,0.188208
9448,repair,1,0.419567
9449,destroy,0,0.396418
9449,destroy,1,0.414685
9449,destroy,2,0.270468
9449,repair,0,0.188208
9449,repair,1,0.419567
9450,destroy,0,0.396418
9450,destroy,1,0.414685
9450,destroy,2,0.270468
9450,repair,0,0.188208
9450,repair,1,0.419567
9451,destroy,0,0.396418
9451,destroy,1,0.414685
9451,destroy,2,0.270468
9451,repair,0,0.188208
9451,repair,1,0.419567
9452,destroy,0,0.396418
9452,destroy,1,0.414685
9452,destroy,2,0.270468
9452,repair,0,0.188208
9452,repair,1,0.419567
9453,destroy,0,0.396418
9453,destroy,1,0.414685
9453,destroy,2,0.270468
9453,repair,0,0.188208
9453,repair,1,0.419567
9454,destroy,0,0.396418
9454,destroy,1,0.414685
9454,destroy,2,0.270468
9454,repair,0,0.188208
9454,repair,1,0.419567
9455,destroy,0,0.396418
9455,destroy,1,0.414685
9455,destroy,2,0.270468
9455,repair,0,0.188208
9455,repair,1,0.419567
9456,destroy,0,0.396418
9456,destroy,1,0.414685
9456,destroy,2,0.270468
9456,repair,0,0.188208
9456,repair,1,0.419567
9457,destroy,0,0.396418
9457,destroy,1,0.414685
9457,destroy,2,0.270468
9457,repair,0,0.188208
9457,repair,1,0.419567
9458,destroy,0,0.396418
9458,destroy,1,0.414685
9458,destroy,2,0.270468
9458,repair,0,0.188208
9458,repair,1,0.419567
9459,destroy,0,0.396418
9459,destroy,1,0.414685
9459,destroy,2,0.270468
9459,repair,0,0.188208
9459,repair,1,0.419567
9460,destroy,0,0.396418
9460,destroy,1,0.414685
9460,destroy,2,0.270468
9460,repair,0,0.188208
9460,repair,1,0.419567
9461,destroy,0,0.396418
9461,destroy,1,0.414685
9461,destroy,2,0.270468
9461,repair,0,0.188208
9461,repair,1,0.419567
9462,destroy,0,0.396418
9462,destroy,1,0.414685
9462,destroy,2,0.270468
9462,repair,0,0.188208
9462,repair,1,0.419567
9463,destroy,0,0.396418
9463,destroy,1,0.414685
9463,destroy,2,0.270468
9463,repair,0,0.188208
9463,repair,1,0.419567
9464,destroy,0,0.396418
9464,destroy,1,0.414685
9464,destroy,2,0.270468
9464,repair,0,0.188208
9464,repair,1,0.419567
9465,destroy,0,0.396418
9465,destroy,1,0.414685
9465,destroy,2,0.270468
9465,repair,0,0.188208
9465,repair,1,0.419567
9466,destroy,0,0.396418
9466,destroy,1,0.414685
9466,destroy,2,0.270468
9466,repair,0,0.188208
9466,repair,1,0.419567
9467,destroy,0,0.396418
9467,destroy,1,0.414685
9467,destroy,2,0.270468
9467,repair,0,0.188208
9467,repair,1,0.419567
9468,destroy,0,0.396418
9468,destroy,1,0.414685
9468,destroy,2,0.270468
9468,repair,0,0.188208
9468,repair,1,0.419567
9469,destroy,0,0.396418
9469,destroy,1,0.414685
9469,destroy,2,0.270468
9469,repair,0,0.188208
9469,repair,1,0.419567
9470,destroy,0,0.396418
9470,destroy,1,0.414685
9470,destroy,2,0.270468
9470,repair,0,0.188208
9470,repair,1,0.419567
9471,destroy,0,0.396418
9471,destroy,1,0.414685
9471,destroy,2,0.270468
9471,repair,0,0.188208
9471,repair,1,0.419567
9472,destroy,0,0.396418
9472,destroy,1,0.414685
9472,destroy,2,0.270468
9472,repair,0,0.188208
9472,repair,1,0.419567
9473,destroy,0,0.396418
9473,destroy,1,0.414685
9473,destroy,2,0.270468
9473,repair,0,0.188208
9473,repair,1,0.419567
9474,destroy,0,0.396418
9474,destroy,1,0.414685
9474,destroy,2,0.270468
9474,repair,0,0.188208
9474,repair,1,0.419567
9475,destroy,0,0.396418
9475,destroy,1,0.414685
9475,destroy,2,0.270468
9475,repair,0,0.188208
9475,repair,1,0.419567
9476,destroy,0,0.396418
9476,destroy,1,0.414685
9476,destroy,2,0.270468
9476,repair,0,0.188208
9476,repair,1,0.419567
9477,destroy,0,0.396418
9477,destroy,1,0.414685
9477,destroy,2,0.270468
9477,repair,0,0.188208
9477,repair,1,0.419567
9478,destroy,0,0.396418
9478,destroy,1,0.414685
9478,destroy,2,0.270468
9478,repair,0,0.188208
9478,repair,1,0.419567
9479,destroy,0,0.396418
9479,destroy,1,0.414685
9479,destroy,2,0.270468
9479,repair,0,0.188208
9479,repair,1,0.419567
9480,destroy,0,0.396418
9480,destroy,1,0.414685
9480,destroy,2,0.270468
9480,repair,0,0.188208
9480,repair,1,0.419567
9481,destroy,0,0.396418
9481,destroy,1,0.414685
9481,destroy,2,0.270468
9481,repair,0,0.188208
9481,repair,1,0.419567
9482,destroy,0,0.396418
9482,destroy,1,0.414685
9482,destroy,2,0.270468
9482,repair,0,0.188208
9482,repair,1,0.419567
9483,destroy,0,0.396418
9483,destroy,1,0.414685
9483,destroy,2,0.270468
9483,repair,0,0.188208
9483,repair,1,0.419567
9484,destroy,0,0.396418
9484,destroy,1,0.414685
9484,destroy,2,0.270468
9484,repair,0,0.188208
9484,repair,1,0.419567
9485,destroy,0,0.396418
9485,destroy,1,0.414685
9485,destroy,2,0.270468
9485,repair,0,0.188208
9485,repair,1,0.419567
9486,destroy,0,0.396418
9486,destroy,1,0.414685
9486,destroy,2,0.270468
9486,repair,0,0.188208
9486,repair,1,0.419567
9487,destroy,0,0.396418
9487,destroy,1,0.414685
9487,destroy,2,0.270468
9487,repair,0,0.188208
9487,repair,1,0.419567
9488,destroy,0,0.396418
9488,destroy,1,0.414685
9488,destroy,2,0.270468
9488,repair,0,0.188208
9488,repair,1,0.419567
9489,destroy,0,0.396418
9489,destroy,1,0.414685
9489,destroy,2,0.270468
9489,repair,0,0.188208
9489,repair,1,0.419567
9490,destroy,0,0.396418
9490,destroy,1,0.414685
9490,destroy,2,0.270468
9490,repair,0,0.188208
9490,repair,1,0.419567
9491,destroy,0,0.396418
9491,destroy,1,0.414685
9491,destroy,2,0.270468
9491,repair,0,0.188208
9491,repair,1,0.419567
9492,destroy,0,0.396418
9492,destroy,1,0.414685
9492,destroy,2,0.270468
9492,repair,0,0.188208
9492,repair,1,0.419567
9493,destroy,0,0.396418
9493,destroy,1,0.414685
9493,destroy,2,0.270468
9493,repair,0,0.188208
9493,repair,1,0.419567
9494,destroy,0,0.396418
9494,destroy,1,0.414685
9494,destroy,2,0.270468
9494,repair,0,0.188208
9494,repair,1,0.419567
9495,destroy,0,0.396418
9495,destroy,1,0.414685
9495,destroy,2,0.270468
9495,repair,0,0.188208
9495,repair,1,0.419567
9496,destroy,0,0.396418
9496,destroy,1,0.414685
9496,destroy,2,0.270468
9496,repair,0,0.188208
9496,repair,1,0.419567
9497,destroy,0,0.396418
9497,destroy,1,0.414685
9497,destroy,2,0.270468
9497,repair,0,0.188208
9497,repair,1,0.419567
9498,destroy,0,0.396418
9498,destroy,1,0.414685
9498,destroy,2,0.270468
9498,repair,0,0.188208
9498,repair,1,0.419567
9499,destroy,0,0.396418
9499,destroy,1,0.414685
9499,destroy,2,0.270468
9499,repair,0,0.188208
9499,repair,1,0.419567
9500,destroy,0,0.356776
9500,destroy,1,0.373216
9500,destroy,2,0.243421
9500,repair,0,0.169387
9500,repair,1,0.377611
9501,destroy,0,0.356776
9501,destroy,1,0.373216
9501,destroy,2,0.243421
9501,repair,0,0.169387
9501,repair,1,0.377611
9502,destroy,0,0.356776
9502,destroy,1,0.373216
9502,destroy,2,0.243421
9502,repair,0,0.169387
9502,repair,1,0.377611
9503,destroy,0,0.356776
9503,destroy,1,0.373216
9503,destroy,2,0.243421
9503,repair,0,0.169387
9503,repair,1,0.377611
9504,destroy,0,0.356776
9504,destroy,1,0.373216
9504,destroy,2,0.243421
9504,repair,0,0.169387
9504,repair,1,0.377611
9505,destroy,0,0.356776
9505,destroy,1,0.373216
9505,destroy,2,0.243421
9505,repair,0,0.169387
9505,repair,1,0.377611
9506,destroy,0,0.356776
9506,destroy,1,0.373216
9506,destroy,2,0.243421
9506,repair,0,0.169387
9506,repair,1,0.377611
9507,destroy,0,0.356776
9507,destroy,1,0.373216
9507,destroy,2,0.243421
9507,repair,0,0.169387
9507,repair,1,0.377611
9508,destroy,0,0.356776
9508,destroy,1,0.373216
9508,destroy,2,0.243421
9508,repair,0,0.169387
9508,repair,1,0.377611
9509,destroy,0,0.356776
9509,destroy,1,0.373216
9509,destroy,2,0.243421
9509,repair,0,0.169387
9509,repair,1,0.377611
9510,destroy,0,0.356776
9510,destroy,1,0.373216
9510,destroy,2,0.243421
9510,repair,0,0.169387
9510,repair,1,0.377611
9511,destroy,0,0.356776
9511,destroy,1,0.373216
9511,destroy,2,0.243421
9511,repair,0,0.169387
9511,repair,1,0.377611
9512,destroy,0,0.356776
9512,destroy,1,0.373216
9512,destroy,2,0.243421
9512,repair,0,0.169387
9512,repair,1,0.377611
9513,destroy,0,0.356776
9513,destroy,1,0.373216
9513,destroy,2,0.243421
9513,repair,0,0.169387
9513,repair,1,0.377611
9514,destroy,0,0.356776
9514,destroy,1,0.373216
9514,destroy,2,0.243421
9514,repair,0,0.169387
9514,repair,1,0.377611
9515,destroy,0,0.356776
9515,destroy,1,0.373216
9515,destroy,2,0.243421
9515,repair,0,0.169387
9515,repair,1,0.377611
9516,destroy,0,0.356776
9516,destroy,1,0.373216
9516,destroy,2,0.243421
9516,repair,0,0.169387
9516,repair,1,0.377611
9517,destroy,0,0.356776
9517,destroy,1,0.373216
9517,destroy,2,0.243421
9517,repair,0,0.169387
9517,repair,1,0.377611
9518,destroy,0,0.356776
9518,destroy,1,0.373216
9518,destroy,2,0.243421
9518,repair,0,0.169387
9518,repair,1,0.377611
9519,destroy,0,0.356776
9519,destroy,1,0.373216
9519,destroy,2,0.243421
9519,repair,0,0.169387
9519,repair,1,0.377611
9520,destroy,0,0.356776
9520,destroy,1,0.373216
9520,destroy,2,0.243421
9520,repair,0,0.169387
9520,repair,1,0.377611
9521,destroy,0,0.356776
9521,destroy,1,0.373216
9521,destroy,2,0.243421
9521,repair,0,0.169387
9521,repair,1,0.377611
9522,destroy,0,0.356776
9522,destroy,1,0.373216
9522,destroy,2,0.243421
9522,repair,0,0.169387
9522,repair,1,0.377611
9523,destroy,0,0.356776
9523,destroy,1,0.373216
9523,destroy,2,0.243421
9523,repair,0,0.169387
9523,repair,1,0.377611
9524,destroy,0,0.356776
9524,destroy,1,0.373216
9524,destroy,2,0.243421
9524,repair,0,0.169387
9524,repair,1,0.377611
9525,destroy,0,0.356776
9525,destroy,1,0.373216
9525,destroy,2,0.243421
9525,repair,0,0.169387
9525,repair,1,0.377611
9526,destroy,0,0.356776
9526,destroy,1,0.373216
9526,destroy,2,0.243421
9526,repair,0,0.169387
9526,repair,1,0.377611
9527,destroy,0,0.356776
9527,destroy,1,0.373216
9527,destroy,2,0.243421
9527,repair,0,0.169387
9527,repair,1,0.377611
9528,destroy,0,0.356776
9528,destroy,1,0.373216
9528,destroy,2,0.243421
9528,repair,0,0.169387
9528,repair,1,0.377611
9529,destroy,0,0.356776
9529,destroy,1,0.373216
9529,destroy,2,0.243421
9529,repair,0,0.169387
9529,repair,1,0.377611
9530,destroy,0,0.356776
9530,destroy,1,0.373216
9530,destroy,2,0.243421
9530,repair,0,0.169387
9530,repair,1,0.377611
9531,destroy,0,0.356776
9531,destroy,1,0.373216
9531,destroy,2,0.243421
9531,repair,0,0.169387
9531,repair,1,0.377611
9532,destroy,0,0.356776
9532,destroy,1,0.373216
9532,destroy,2,0.243421
9532,repair,0,0.169387
9532,repair,1,0.377611
9533,destroy,0,0.356776
9533,destroy,1,0.373216
9533,destroy,2,0.243421
9533,repair,0,0.169387
9533,repair,1,0.377611
9534,destroy,0,0.356776
9534,destroy,1,0.373216
9534,destroy,2,0.243421
9534,repair,0,0.169387
9534,repair,1,0.377611
9535,destroy,0,0.356776
9535,destroy,1,0.373216
9535,destroy,2,0.243421
9535,repair,0,0.169387
9535,repair,1,0.377611
9536,destroy,0,0.356776
9536,destroy,1,0.373216
9536,destroy,2,0.243421
9536,repair,0,0.169387
9536,repair,1,0.377611
9537,destroy,0,0.356776
9537,destroy,1,0.373216
9537,destroy,2,0.243421
9537,repair,0,0.169387
9537,repair,1,0.377611
9538,destroy,0,0.356776
9538,destroy,1,0.373216
9538,destroy,2,0.243421
9538,repair,0,0.169387
9538,repair,1,0.377611
9539,destroy,0,0.356776
9539,destroy,1,0.373216
9539,destroy,2,0.243421
9539,repair,0,0.169387
9539,repair,1,0.377611
9540,destroy,0,0.356776
9540,destroy,1,0.373216
9540,destroy,2,0.243421
9540,repair,0,0.169387
9540,repair,1,0.377611
9541,destroy,0,0.356776
9541,destroy,1,0.373216
9541,destroy,2,0.243421
9541,repair,0,0.169387
9541,repair,1,0.377611
9542,destroy,0,0.356776
9542,destroy,1,0.373216
9542,destroy,2,0.243421
9542,repair,0,0.169387
9542,repair,1,0.377611
9543,destroy,0,0.356776
9543,destroy,1,0.373216
9543,destroy,2,0.243421
9543,repair,0,0.169387
9543,repair,1,0.377611
9544,destroy,0,0.356776
9544,destroy,1,0.373216
9544,destroy,2,0.243421
9544,repair,0,0.169387
9544,repair,1,0.377611
9545,destroy,0,0.356776
9545,destroy,1,0.373216
9545,destroy,2,0.243421
9545,repair,0,0.169387
9545,repair,1,0.377611
9546,destroy,0,0.356776
9546,destroy,1,0.373216
9546,destroy,2,0.243421
9546,repair,0,0.169387
9546,repair,1,0.377611
9547,destroy,0,0.356776
9547,destroy,1,0.373216
9547,destroy,2,0.243421
9547,repair,0,0.169387
9547,repair,1,0.377611
9548,destroy,0,0.356776
9548,destroy,1,0.373216
9548,destroy,2,0.243421
9548,repair,0,0.169387
9548,repair,1,0.377611
9549,destroy,0,0.356776
9549,destroy,1,0.373216
9549,destroy,2,0.243421
9549,repair,0,0.169387
9549,repair,1,0.377611
9550,destroy,0,0.356776
9550,destroy,1,0.373216
9550,destroy,2,0.243421
9550,repair,0,0.169387
9550,repair,1,0.377611
9551,destroy,0,0.356776
9551,destroy,1,0.373216
9551,destroy,2,0.243421
9551,repair,0,0.169387
9551,repair,1,0.377611
9552,destroy,0,0.356776
9552,destroy,1,0.373216
9552,destroy,2,0.243421
9552,repair,0,0.169387
9552,repair,1,0.377611
9553,destroy,0,0.356776
9553,destroy,1,0.373216
9553,destroy,2,0.243421
9553,repair,0,0.169387
9553,repair,1,0.377611
9554,destroy,0,0.356776
9554,destroy,1,0.373216
9554,destroy,2,0.243421
9554,repair,0,0.169387
9554,repair,1,0.377611
9555,destroy,0,0.356776
9555,destroy,1,0.373216
9555,destroy,2,0.243421
9555,repair,0,0.169387
9555,repair,1,0.377611
9556,destroy,0,0.356776
9556,destroy,1,0.373216
9556,destroy,2,0.243421
9556,repair,0,0.169387
9556,repair,1,0.377611
9557,destroy,0,0.356776
9557,destroy,1,0.373216
9557,destroy,2,0.243421
9557,repair,0,0.169387
9557,repair,1,0.377611
9558,destroy,0,0.356776
9558,destroy,1,0.373216
9558,destroy,2,0.243421
9558,repair,0,0.169387
9558,repair,1,0.377611
9559,destroy,0,0.356776
9559,destroy,1,0.373216
9559,destroy,2,0.243421
9559,repair,0,0.169387
9559,repair,1,0.377611
9560,destroy,0,0.356776
9560,destroy,1,0.373216
9560,destroy,2,0.243421
9560,repair,0,0.169387
9560,repair,1,0.377611
9561,destroy,0,0.356776
9561,destroy,1,0.373216
9561,destroy,2,0.243421
9561,repair,0,0.169387
9561,repair,1,0.377611
9562,destroy,0,0.356776
9562,destroy,1,0.373216
9562,destroy,2,0.243421
9562,repair,0,0.169387
9562,repair,1,0.377611
9563,destroy,0,0.356776
9563,destroy,1,0.373216
9563,destroy,2,0.243421
9563,repair,0,0.169387
9563,repair,1,0.377611
9564,destroy,0,0.356776
9564,destroy,1,0.373216
9564,destroy,2,0.243421
9564,repair,0,0.169387
9564,repair,1,0.377611
9565,destroy,0,0.356776
9565,destroy,1,0.373216
9565,destroy,2,0.243421
9565,repair,0,0.169387
9565,repair,1,0.377611
9566,destroy,0,0.356776
9566,destroy,1,0.373216
9566,destroy,2,0.243421
9566,repair,0,0.169387
9566,repair,1,0.377611
9567,destroy,0,0.356776
9567,destroy,1,0.373216
9567,destroy,2,0.243421
9567,repair,0,0.169387
9567,repair,1,0.377611
9568,destroy,0,0.356776
9568,destroy,1,0.373216
9568,destroy,2,0.243421
9568,repair,0,0.169387
9568,repair,1,0.377611
9569,destroy,0,0.356776
9569,destroy,1,0.373216
9569,destroy,2,0.243421
9569,repair,0,0.169387
9569,repair,1,0.377611
9570,destroy,0,0.356776
9570,destroy,1,0.373216
9570,destroy,2,0.243421
9570,repair,0,0.169387
9570,repair,1,0.377611
9571,destroy,0,0.356776
9571,destroy,1,0.373216
9571,destroy,2,0.243421
9571,repair,0,0.169387
9571,repair,1,0.377611
9572,destroy,0,0.356776
9572,destroy,1,0.373216
9572,destroy,2,0.243421
9572,repair,0,0.169387
9572,repair,1,0.377611
9573,destroy,0,0.356776
9573,destroy,1,0.373216
9573,destroy,2,0.243421
9573,repair,0,0.169387
9573,repair,1,0.377611
9574,destroy,0,0.356776
